@timestamp,rule.id,rule.level,agent.name,rule.description,data.win.eventdata.commandLine,data.win.eventdata.image,mitre.id,sample_name,source_type
2023-01-16T11:36:25.164893300Z,600157,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:25.165772700Z,600156,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:25.167858900Z,600155,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:25.170559100Z,600154,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:25.172003600Z,600153,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:25.176345200Z,600152,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:25.189761600Z,600151,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:25.196656900Z,600150,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:25.220601900Z,600149,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:25.223480800Z,600148,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:25.237240400Z,600135,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:25.237981900Z,600147,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:25.246221100Z,600146,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:25.294487700Z,600145,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:25.561225200Z,600144,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""",C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,T1486,public_background,benign
2023-01-16T11:36:25.561370200Z,600143,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,T1486,public_background,benign
2023-01-16T11:36:25.561477500Z,600142,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\csrss.exe,T1486,public_background,benign
2023-01-16T11:36:25.561604100Z,600141,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:25.561741300Z,600140,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:25.561887100Z,600139,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:25.561983000Z,600138,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:25.563429400Z,600137,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\conhost.exe,T1486,public_background,benign
2023-01-16T11:36:25.759163700Z,600136,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,T1486,public_background,benign
2023-01-16T11:36:26.032072500Z,600176,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,System,T1486,public_background,benign
2023-01-16T11:36:26.032090200Z,600175,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,System,T1486,public_background,benign
2023-01-16T11:36:26.329359500Z,600174,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:26.353776900Z,600173,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2",C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,T1486,public_background,benign
2023-01-16T11:36:26.354226700Z,600172,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,T1486,public_background,benign
2023-01-16T11:36:26.354630600Z,600171,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\csrss.exe,T1486,public_background,benign
2023-01-16T11:36:26.354765400Z,600170,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:26.354888600Z,600169,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:26.354986500Z,600168,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:26.355438800Z,600167,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:26.356644300Z,600166,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\conhost.exe,T1486,public_background,benign
2023-01-16T11:36:26.363442000Z,600165,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:26.559249600Z,600164,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,T1486,public_background,benign
2023-01-16T11:36:27.025577200Z,600187,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""",C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,T1486,public_background,benign
2023-01-16T11:36:27.025853200Z,600186,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,T1486,public_background,benign
2023-01-16T11:36:27.026054400Z,600185,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\csrss.exe,T1486,public_background,benign
2023-01-16T11:36:27.026167800Z,600184,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:27.026291500Z,600183,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:27.026384900Z,600182,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:27.026477100Z,600181,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:27.027728500Z,600180,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\conhost.exe,T1486,public_background,benign
2023-01-16T11:36:27.216442500Z,600179,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,T1486,public_background,benign
2023-01-16T11:36:27.419428900Z,600178,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:27.447522200Z,600177,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:28.083189800Z,600191,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\etc\apps\Splunk_TA_stream\windows_x86_64\bin\streamfwd.exe,T1486,public_background,benign
2023-01-16T11:36:28.222361300Z,600192,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\spool\splunk\tracker.log,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,T1486,public_background,benign
2023-01-16T11:36:28.502904800Z,600190,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:28.533972400Z,600188,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:28.996544500Z,600189,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\etc\apps\Splunk_TA_stream\windows_x86_64\bin\streamfwd.exe,T1486,public_background,benign
2023-01-16T11:36:29.052405900Z,600213,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe""",C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe,T1486,public_background,benign
2023-01-16T11:36:29.052549700Z,600212,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,T1486,public_background,benign
2023-01-16T11:36:29.052654100Z,600211,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\csrss.exe,T1486,public_background,benign
2023-01-16T11:36:29.052760200Z,600210,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:29.052867600Z,600209,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:29.052969200Z,600208,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:29.053069900Z,600207,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:29.054119800Z,600206,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\conhost.exe,T1486,public_background,benign
